username,name,state,city,address,postalCode,telephone,lastLicenseNumber,lastLicenseValidityDate,nationalCode,registerNumber,manager,socialNetworkAccess,mobile
u14006217320,هادی محمدخانی و شرکاء,تهران,تهران,تهران- خ طالقانی- بعد از چهارراه مفتح - پلاک166 - طبقه اول,1571833417,2157648000,98/214184,1400/06/10,14006217320,499363,اميرهوشنگ خليلي اقدم,,
u14005612364,هادی منتظری و شرکا,قم,قم,قم ، خیابان سمیه ، جنب بانک ملی ، نبش رجائی ، پلاک 3,3715815989,2537733322,236327,1402/07/10,14005612364,140024,هادی منتظری,,
u14006818368,همت همتی و شرکاء,تهران,تهران,خيابان آيت اله طالقاني، خيابان ولي‌عصر، پلاک 1574، مجتمع نور تهران، طبقه دوم، واحد 8100,1416794178,2188226070,321385,1400/09/20,14006818368,510436,همت همتي,,
u14003122600,هوشنگ عباس زاده و شرکاء منطقه آزاد ماکو,آذربایجان غربی,بازرگان,بلوار امام ، پلاک 21 مجتمع آرارات، طبقه همکف، پلاک 12,5867146938,,402875,1399/03/10,14003122600,442,تارويردي فيض زاده,,
u10102590582,هوشنگ مصلحت‌لای و شرکا,تهران,تهران,تهران، خيابان مطهري، نبش خيابان لارستان، پلاک 418,1596843131,2141286,86638,1400/11/01,10102590582,217718,هوشنگ مصلحت لای,,
u14005518270,هومن سلطانی زاده و شرکاء,تهران,تهران,خيابان مطهري - خيابان ميرزاي شيرازي - پلاک 193,1586683118,88341337,273181,1399/10/01,14005518270,485238,هومن سلطاني زاده,,
u10861072880,واعظ زاده و شرکا,قم,قم,خ انقلاب(چهار مردان) پلاک67,3715795389,7834988,149090,1401/05/16,10861072880,8825,سيدمحمدرضا هاشمي,,
u10260619468,وحید آرایی و شرکا,اصفهان,اصفهان,خيابان سپه، روبروي بانک تجارت مرکزي، داخل پاساژ مثقالي، دست چپ,8146833338,3132239941,293501,1401/09/18,10260619468,44070,وحيد آرائي,,
u14006839066,وحید حمل کاری وشرکا,آذربایجان شرقی,تبریز,خاقانی، خیابان کهنه بازار، خیابان امام خمینی،‌ مجتمع کامپیوتری کبود، پلاک 231، بلوک 3a، طبقه زیرزمین,5136914575,33333350,402361,1399/05/20,14006839066,44979,علي صميمي اصل,,
u10320189377,وحید وطنی و شرکاء,تهران,تهران,تجريش، قيطريه ، خيابان شهيد برادران سليماني غربي ، بلوار شهيد سيد علي اندرزگو ، ساختمان تجاری اداری حکمت، طبقه همكف,1938836153,,98/320006,1399/12/03,10320189377,369798,وحيد وطني,,
u14006283143,وحید کرمیان و شرکاء,گیلان,آستارا,استان گيلان، شهر آستارا، خيابان شهيد حاجي عباسي، پاساژ عميدي، طبقه همکف، پلاک21,4391845689,,323924,1399/09/01,14006283143,2189,وحيد كرميان,,
u14007516493,ولی‌اله رسول‌پناه وشرکاء,تهران,تهران,تهران، ميدان فردوسي، خيابان پارس، خيابان انقلاب اسلامي، پلاک 796، طبقه همکف،,1131963766,66747818,57136,1399/02/25,14007516493,524972,رضا رسول پناه,,
u14003294050,وکیل پاکدل جانیار و شریک,اردبیل,بیله سوار,اردبیل-شهرستان بیله سوار-خیابان گمرک - بازارچه بین المللی گمرک - فاز 1 - غرفه 16,5671663165,9144520071,299244,1400/09/22,14003294050,581,وكيل پاكدل جانيار,,
u14008140394,ویدا شجیع و شرکاء,گلستان,گرگان,استان گلستان شهر گرگان، محله گرگانپارس، خیابان ولیعصر، خیابان عدالت18، پلاک صفر، مجتمع فردیس، طبقه همکف,4916633381,1732220100,140052,1400/04/11,14008140394,12880,ويدا شجيع,,
u14006109414,کارآموزی و شرکاء,کرمان,کرمان,بلوار جمهوری اسلامی، امام جمعه بیستم، کوچه شمالی یکم، کوچه والفجر نوزدهم، واحد شماره 10، طبقه ششم 09391412054,7619636778,3432435513,142599,1400/04/30,14006109414,14492,,,
u10320831450,کاظم حیدرزاده و شرکا,تهران,تهران,خيابان پانزده خرداد ،سبزه ميدان،پاساژ تهران پلاک1/18,1161837597,2155574010,105490,1399/04/25,10320831450,431117,كاظم حيدرزاده,,
u10320845103,کاظم محمودی و شرکا,تهران,تهران,تهران مقدس اردبيلي، نبش خ ب ، پلاک 152,1165979661,8598045-0511,251944,1400/08/10,10320845103,356752,كاظم محمودي,,
u14007885075,کافی مکری جتری و شرکاء,آذربایجان غربی,ارومیه,ارومیه - شیرپزخانه - خیابان شیرپزخانه -کوچه جلال اوغلو - پلاک ۷۵ - طبقه همکف,5718694954,4432378321,359916,1399/10/10,14007885075,17584,قهرمان مكري جتري,,
u14006486022,کامبیز نبی زاده و شرکاء,تهران,تهران,میدان فردوسي - کوچه تمدن - خیابان فردوسی- پلاک صفر-مجتمع تجاري و اداری تمدن - طبقه اول - واحد5,1131944749,2166747853,76246,1400/11/01,14006486022,504036,هاشم محمودي گنبدي,,
u14006328356,کامران سلطانی زاده و شرکاء,تهران,تهران,تهران- خیابان شریعتی - روبروی متروی شریعتی- نبش کوچه زرین - پاساژ مینا - طبقه زیر همکف - پلاک 1,1948845383,,102047,1400/11/01,14006328356,501283,كامران سلطاني زاده,,
u14007913969,کامران کاظمیان و شرکاء,تهران,تهران,چهاراه اسلامبول، کوچه شیروانی، خیابان جمهوری اسلامی، پلاک 446 ، ساختمان نوین، طبقه همکف، واحد 14,1135935843,2166766403,110024,1400/04/04,14007913969,533171,كامران كاظميان,,
u14003092211,کاوه ابراهیمی و شرکاء,کردستان,بانه,بلوار آزادي -پاساژ ياس-طبقه اول -پلاک 29,6691915967,8754236050,158472,1402/05/10,14003092211,444,كاوه ابراهيمي,,
u10320810430,کثیری و شریک,تهران,تهران,كوي نصر خیابان ششم خیابان نصر پلاک 49 طبقه همکف,1446863119,3-88487001,163589,1400/05/24,10320810430,428671,منصوره كثيري,,
u14005521167,کرامت نظریان و شریک,فارس,شیراز,خیابان ستارخان ، کوچه 4 ، مجتمع هامون ، پلاک جی 25,7183716538,7136481650,301981,1402/08/28,14005521167,43297,كرامت نظريان,,
u10220191111,کریم پور جلیل ریحانی و شرکا,آذربایجان غربی,ارومیه,خ خيام جنوبي- پائین تر از میدان خیام-مجتمع خیام بزرگ سمت راست درب ورودی صرافی ریحانی,5714617995,4432255690,380580,1400/11/27,10220191111,13917,کريم پور جلیل ریحانی,,
u14008230270,کریم جعفری و شرکاء,آذربایجان غربی,ارومیه,آدرس صرافی: ارومیه ، ایالت، کوچه شهید عادل نجفی، خیابان خیام شمالی، پلاک 20، طبقه همکف,5713715663,4432221814,98/203082,1400/06/10,14008230270,17867,كريم جعفري,,
u10500077289,کریم ریگی و شرکا,سیستان و بلوچستان,زاهدان,چهارراه رسولي، خيابان امير معزي، کوچه مطهري پلاک 4,9815635355,3221629,373439,1399/12/15,10500077289,4308,حميد ريگي,,
u10861721122,کریمی و شرکا,گلستان,بندرترکمن,خيابان جمهوري اسلامي ، روبروي شرکت فرهنگيان ، کوچه جمهوري هشتم ، جنب عينک‌آيريس,4891714766,4229596-4227767,158239,1400/05/20,10861721122,770,,,
u10102877346,کلاهی وشرکا,تهران,تهران,خیابان فردوسی شمالی، بالاتر از خیابان شهید تقوی، پلاک 479، ساختمان مرکزی تجارت جهانی، طبقه همکف، واحد 56,1145683680,66717128,111646,1400/04/05,10102877346,247102,محمد كلاهي علمداري,,
u10320222399,کلهر و شرکاء,تهران,تهران,استان تهران ، شهرستان تهران ، بخش مرکزي ، شهر تهران، میدان فردوسی ، خیابان انقلاب اسلامی ، خیابان فردوسی ، پلاك 6 ، طبقه همکف,1145693148,66711743,32803,1401/04/11,10320222399,372910,فريدون كلهر,,
u10861171579,کمائی و شرکاء,خوزستان,بندرماهشهر,بندر امام خمینی(سربندر)، 700دستگاه، خیابان سعیدی، کوچه قناری، مجتمع تجاری مسکونی خسروی، طبقه همکف، پلاک18,6356165971,6152238647,286004,1400/09/09,10861171579,7189,رضا كمائي,,
u14005534506,کورش اسکندری قانع و شریک,مازندران,تنکابن,ضلع شمالی میدان کریم آبادمجتمع تجاری کوروش کدپستی 46819344866,4681934486,1154286000,427601,1401/11/18,14005534506,3017,كورش اسكندري قانع,,
u14005620181,کیوان اردوخانی و شرکاء,تهران,تهران,تهران، بخش مرکزی ، شهر تهران ، محله ایرانشهر، میدان فردوسی، خیابان سپهبد قرنی، پلاک 19، ساختمان عباسی،طبقه همکف.کد پستی:1581613183,1581613183,88306341,99821,1400/11/01,14005620181,487301,كيوان اردوخاني,,
u10103663146,کیومرث امیریان و شرکا,تهران,تهران,ميدان تجريش ، خيابان شهرداري، جنب بانک صادرات، پلاک 113,1989917367,22705556,306473,1401/09/27,10103663146,328253,كيومرث اميريان,,
u10320824540,کیومرث بند عبدی,تهران,تهران,میدان هفت تیر-خیابان قائم مقام فراهانی-خیابان فجر-پلاک8,1589613356,88708950,317999,1401/10/06,10320824540,430431,,,
u14007453152,کیومرث حیاتی و شرکا,کرمانشاه,قصرشیرین,قصرشیرین دهستان فتح آباد پاسگاه مرزی پرویز خان خیابان اصلی کوچه پاسگاه طبقه همکف,6781141118,8338359803,420708,1398/12/24,14007453152,777,كيومرث حياتي,,
u14007252919,کیومرث رشادتمند و شرکاء,تهران,تهران,تهران، شهرک قدس، درختی،خیابان گلبرگ دوم غربی، خیابان بهارستان، پلاک 19، طبقه همکف,1468833140,2188591200,67113,1399/03/01,14007252919,519629,كيومرث رشادتمند,,
u10800096700,یادگار فرد وشرکا,هرمزگان,بندرعباس,خيابان امام موسي صدر ، پاساژ درياي جنوب ، پلاک 5,83575-7913,2229821-2235657,367397,1399/12/11,10800096700,6885,فرزان يادگارفرد,,
u14007900047,یاسر کردی و شرکاء,آذربایجان غربی,مهاباد,مهاباد، كوچه ((ماوراني)) ، خيابان صلاح الدين ايوبي غربی ، پلاك 202 ، طبقه همكف,5916835533,88,120055,1400/04/12,14007900047,2578,ياسر كردي,,
u14008649867,یحیی دهقانی و شرکا,یزد,میبد,استان یزد، شهر میبد، محله شهرک شهدا، کوچه فرعی(5)، بلوار مدرس، پلاک 4، طبقه همکف و کدپستي8964179433 آدرس: میبد-خیابان شهید فاضلی-کوچه ارمغان 5- پلاک 214- کد پ 8961934353,8964179433,3538417000,281559,1400/08/20,14008649867,1705,ابوالفضل دهقاني فيروزآبادي,,
u14006574120,یداله بخشی و شرکاء,بوشهر,دشتستان - برازجان,استان بوشهر- برازجان، نجف آباد، بلوار پاسداران،‌بن بست 8 پاسداران,7561635598,7734232533,236703,1399/07/10,14006574120,2461,يداله بخشي,,
u14007421668,یعقوب توکلی و شرکاء,آذربایجان شرقی,تبریز,آذربايجان شرقي، تبريز، بخش مرکزي، بازار، کوچه بازار کفاشها، خيابان شهيد مدني اول، پلاک 0، پاساژ اميرنو، طبقه همکف,5134833667,4135251745,38205,1399/02/11,14007421668,46272,زهرا توكلي,,
u14007600369,یعقوب نوری و شرکاء,تهران,تهران,تهران، بخش مرکزي، شهر تهران، چهار راه منوچهري، خيابان منوچهري، خيابان فردوسي، پلاک 327، طبقه همکف,1145613411,2166346573,10663,1399/05/10,14007600369,526412,,,
